Title,Document Name,Ark Identifier,July,August,September,Total
"Sather (Deborah) and Petre (Candace) Student Folklore Fieldwork Project",orflr_1972_149.xml,80444/xv72732,0,0,2,2
"Student Folklore Fieldwork Project",orflr_1973_260.xml,80444/xv63342,0,0,2,2
"Torrence (Alfred K.) Student Folklore Fieldwork Project",orflr_1976_085.xml,80444/xv82836,0,0,2,2
"Hoyt (Mike) Student Folklore Fieldwork Project",orflr_1974_247.xml,80444/xv31448,0,0,2,2
"Wright (Sonia) Student Folklore Fieldwork Project",orflr_1982_093.xml,80444/xv10974,1,1,0,2
"Spellman (Carol) Student Folklore Fieldwork Project",orflr_2002_092.xml,80444/xv94860,2,0,0,2
"Hatch (Rachel) Student Folklore Fieldwork Project",orflr_2010_056.xml,80444/xv57684,1,1,0,2
"Mills (John Mark) Student Folklore Fieldwork Project",orflr_1977_009.xml,80444/xv54190,0,0,2,2
"Christenson (Karen J.) Student Folklore Fieldwork Project",orflr_1974_223.xml,80444/xv40243,1,0,1,2
"Barry (Lois) Student Folklore Fieldwork Project",orflr_1974_116.xml,80444/xv54272,0,0,2,2
"Bassett (Judy) Student Folklore Fieldwork Project",orflr_1974_117.xml,80444/xv13427,2,0,0,2
"Abernathy (Lynn Ann) Student Folklore Fieldwork Project",orflr_1983_037.xml,80444/xv22998,0,2,0,2
"Adams (Dani) Student Folklore Fieldwork Project",orflr_2008_205.xml,80444/xv98260,2,0,0,2
"Park (William N.) Student Folklore Fieldwork Project",orflr_1972_053.xml,80444/xv01022,0,0,2,2
"Greene (John) Student Folklore Fieldwork Project",orflr_1977_075.xml,80444/xv54370,0,2,0,2
"Anonymous Student Folklore Fieldwork Project",orflr_1971_302.xml,80444/xv63262,0,2,0,2
"Azad (Zahra) Student Folklore Fieldwork Project",orflr_1974_014.xml,80444/xv78778,1,1,0,2
"Lindsey (Peter) Student Folklore Fieldwork Project",orflr_1971_062.xml,80444/xv19302,1,0,1,2
"Ishibashi (Dane Yoshio) Student Folklore Fieldwork Project",orflr_2008_143.xml,80444/xv41140,0,2,0,2
"Student Folklore Fieldwork Project",orflr_1973_163.xml,80444/xv69818,0,0,2,2
"Toohey (Stephanie) Student Folklore Fieldwork Project",orflr_1988_018.xml,80444/xv69839,0,0,2,2
"Bow (James) Student Folklore Fieldwork Project",orflr_1971_019.xml,80444/xv59359,2,0,0,2
"Abele (Deborah) Student Folklore Fieldwork Project",orflr_1982_003.xml,80444/xv07492,2,0,0,2
"Kleiner (Judith L.) Student Folklore Fieldwork Project",orflr_1973_056.xml,80444/xv81390,0,2,0,2
"Boyes (Michael) Student Folklore Fieldwork Project",orflr_1974_124.xml,80444/xv14932,0,1,1,2
"Gallerneaux Brooks (Kristen) Student Folklore Fieldwork Project",orflr_2010_126.xml,80444/xv93688,0,0,2,2
"Dewey (Claire) Student Folklore Fieldwork Project",orflr_2008_076.xml,80444/xv17214,1,0,1,2
"Burn (George) Student Folklore Fieldwork Project",orflr_1972_024.xml,80444/xv67968,0,2,0,2
"Student Folklore Fieldwork Project",orflr_1973_298.xml,80444/xv82058,0,2,0,2
"Baum (Cassandra) Student Folklore Fieldwork Project",orflr_2008_147.xml,80444/xv20721,0,0,2,2
"Holmer (Monica) Student Folklore Fieldwork Project",orflr_2010_027.xml,80444/xv63195,2,0,0,2
"Kephart (Robin) Student Folklore Fieldwork Project",orflr_1974_250.xml,80444/xv33456,1,0,1,2
"Ritter (Karla) Student Folklore Fieldwork Project",orflr_1981_049.xml,80444/xv51193,1,1,0,2
"Jackson (Nancy) Student Folklore Fieldwork Project",orflr_1982_121.xml,80444/xv34539,0,0,2,2
"Bock (Laura) Student Folklore Fieldwork Project",orflr_0000_008.xml,80444/xv07800,1,0,1,2
"Jernstedt (Meredith) Student Folklore Fieldwork Project",orflr_1975_066.xml,80444/xv63647,0,0,2,2
"Thompson (Alex) Student Folklore Fieldwork Project",orflr_2008_141.xml,80444/xv28601,0,0,2,2
"Weatherly (Michelle) Student Folklore Fieldwork Project",orflr_1977_136.xml,80444/xv19949,0,2,0,2
"Seeley (Margaret) Student Folklore Fieldwork Project",orflr_1978_011.xml,80444/xv34454,0,2,0,2
"Leslie (Hannah) Student Folklore Fieldwork Project",orflr_2012_100.xml,80444/xv08798,0,2,0,2
"Booth (Jeanette) Student Folklore Fieldwork Project",orflr_1971_177.xml,80444/xv68908,1,1,0,2
"Gabriel (Daphne) Student Folklore Fieldwork Project",orflr_2001_008.xml,80444/xv61132,1,0,1,2
"Ingram (Elwanda Deloris) Student Folklore Fieldwork Project",orflr_1976_112.xml,80444/xv36663,0,1,1,2
"Student Folklore Fieldwork Project",orflr_1973_300.xml,80444/xv72549,1,0,1,2
"Bachmann (Krista) Student Folklore Fieldwork Project",orflr_2008_165.xml,80444/xv68191,2,0,0,2
"DeMoll (Christie) Student Folklore Fieldwork Project",orflr_1974_231.xml,80444/xv59402,0,0,2,2
"Farr (Gail) Student Folklore Fieldwork Project",orflr_1972_159.xml,80444/xv90679,1,1,0,2
"Barry (Sheramy Nell) Student Folklore Fieldwork Project",orflr_1975_079.xml,80444/xv01007,0,0,2,2
"Fax (David) Student Folklore Fieldwork Project",orflr_1999_006.xml,80444/xv23233,0,2,0,2
"Loeb (Deborah) Student Folklore Fieldwork Project",orflr_1987_031.xml,80444/xv29357,0,1,1,2
"Dolan (Katherine) Student Folklore Fieldwork Project",orflr_2008_209.xml,80444/xv21267,0,2,0,2
"Hall (Janie) and Shaw (Janice) Student Folklore Fieldwork Project",orflr_1974_326.xml,80444/xv09112,0,2,0,2
"Bahm (Doyle A.) Student Folklore Fieldwork Project",orflr_1974_115.xml,80444/xv99884,0,0,2,2
"Knox (Carol) Student Folklore Fieldwork Project",orflr_1977_036.xml,80444/xv22305,1,1,0,2
"Hafer (Barbara) Student Folklore Fieldwork Project",orflr_1974_241.xml,80444/xv04226,1,0,1,2
"Fiedler (Mary) Student Folklore Fieldwork Project",orflr_2004_001.xml,80444/xv95382,0,2,0,2
"Mead (Susan Annette) Student Folklore Fieldwork Project",orflr_1977_063.xml,80444/xv47500,0,2,0,2
"Student Folklore Fieldwork Project",orflr_1971_358.xml,80444/xv72628,0,0,2,2
"Lathrop (Suellyn) Student Folklore Fieldwork Project",orflr_1985_028.xml,80444/xv82971,0,0,2,2
"Paugh (Shirley) Student Folklore Fieldwork Project",orflr_1980_051.xml,80444/xv85903,0,0,2,2
"Bokich (Robb) Student Folklore Fieldwork Project",orflr_1974_017.xml,80444/xv03326,0,0,2,2
"Blatter (Edi Alfred) Student Folklore Fieldwork Project",orflr_1977_070.xml,80444/xv81982,2,0,0,2
"Pearce (Barb) Student Folklore Fieldwork Project",orflr_1974_076.xml,80444/xv95239,0,2,0,2
"Saichek (Lisa) Student Folklore Fieldwork Project",orflr_1978_009.xml,80444/xv85586,0,0,2,2
"Salihovic (Amra) Student Folklore Fieldwork Project",orflr_2008_189.xml,80444/xv70724,1,1,0,2
"Brown (Jonathan) Student Folklore Fieldwork Project",orflr_2012_030.xml,80444/xv24526,0,0,2,2
"Student Folklore Fieldwork Project",orflr_1975_154.xml,80444/xv26211,2,0,0,2
"Woodworth (Chelsea) Student Folklore Fieldwork Project",orflr_2010_048.xml,80444/xv29733,0,0,2,2
"Spiering (John A.) Student Folklore Fieldwork Project",orflr_1971_084.xml,80444/xv54470,0,0,2,2
"Student Folklore Fieldwork Project",orflr_1971_345.xml,80444/xv34616,1,1,0,2
"Wilson (Steve) Student Folklore Fieldwork Project",orflr_1971_105.xml,80444/xv52969,0,0,2,2
"Friedman (Jeff) Student Folklore Fieldwork Project",orflr_1979_004.xml,80444/xv61660,0,0,2,2
"Vanvalkenburgh (Jef) Student Folklore Fieldwork Project",orflr_1976_160.xml,80444/xv85430,2,0,0,2
"Currie (Keith) Student Folklore Fieldwork Project",orflr_1972_103.xml,80444/xv54016,0,0,2,2
"Linnertz (Duane) Student Folklore Fieldwork Project",orflr_1973_059.xml,80444/xv62084,0,1,1,2
"Student Folklore Fieldwork Project",orflr_1973_229.xml,80444/xv76696,0,0,2,2
"Gillan (Mary Meredith) Student Folklore Fieldwork Project",orflr_1974_141.xml,80444/xv64456,2,0,0,2
"Gillespie (David L.) Student Folklore Fieldwork Project",orflr_1975_126.xml,80444/xv35772,1,0,1,2
"Poizat-Newcomb (Steve) Student Folklore Fieldwork Project",orflr_1994_002.xml,80444/xv84637,0,0,2,2
"Lord (Lydia) Student Folklore Fieldwork Project",orflr_1977_004.xml,80444/xv70434,1,0,1,2
"Student Folklore Fieldwork Project",orflr_1972_008.xml,80444/xv30590,0,0,2,2
"Sipe (Melissa) Student Folklore Fieldwork Project",orflr_2008_032.xml,80444/xv09661,1,1,0,2
"Bowers (Jonathan O.) Student Folklore Fieldwork Project",orflr_2008_015.xml,80444/xv94967,0,2,0,2
"Wysong (Mary) Student Folklore Fieldwork Project",orflr_1973_098.xml,80444/xv39593,1,0,1,2
"Wimer (Stephanie) Student Folklore Fieldwork Project",orflr_1974_302.xml,80444/xv73156,1,0,1,2
"Kutay (Kurt) Student Folklore Fieldwork Project",orflr_1974_316.xml,80444/xv65374,0,2,0,2
"Youngmayr (Mary Jo) Student Folklore Fieldwork Project",orflr_1971_124.xml,80444/xv65994,2,0,0,2
"Graeney (Ellen M.) Student Folklore Fieldwork Project",orflr_2008_018.xml,80444/xv91860,2,0,0,2
"Thompson (Donald Eugene) Student Folklore Fieldwork Project",orflr_2008_113.xml,80444/xv67565,0,2,0,2
"Oliver (Madeline) Student Folklore Fieldwork Project",orflr_2008_187.xml,80444/xv31784,2,0,0,2
"Fortier (Alan) Student Folklore Fieldwork Project",orflr_1976_035.xml,80444/xv42282,1,1,0,2
"Winston (Harold Harry) Student Folklore Fieldwork Project",orflr_1976_089.xml,80444/xv39239,0,0,2,2
"Simons (Martin) Student Folklore Fieldwork Project",orflr_1974_087.xml,80444/xv39596,0,0,2,2
"Dobbs (Brian R.) Student Folklore Fieldwork Project",orflr_1975_085.xml,80444/xv60061,0,2,0,2
"Prentiss (Alexandra) Student Folklore Fieldwork Project",orflr_1971_077.xml,80444/xv55105,0,1,1,2
"Student Folklore Fieldwork Project",orflr_1973_190.xml,80444/xv26046,0,1,1,2
"Johnson (TeeDee B.) Student Folklore Fieldwork Project",orflr_1972_189.xml,80444/xv49035,0,0,2,2
"Nielsen (Debbie) Student Folklore Fieldwork Project",orflr_1983_008.xml,80444/xv16735,0,2,0,2
"Anonymous Student Folklore Fieldwork Project",orflr_1969_044.xml,80444/xv38430,0,0,2,2
"Putnam (Dawn) Student Folklore Fieldwork Project",orflr_1993_005.xml,80444/xv55261,0,2,0,2
"Dowell (Sara) Student Folklore Fieldwork Project",orflr_1976_031.xml,80444/xv83950,0,2,0,2
"Topkis (Karly) Student Folklore Fieldwork Project",orflr_2008_192.xml,80444/xv76461,0,2,0,2
"Horn (Greta) Student Folklore Fieldwork Project",orflr_1971_209.xml,80444/xv00762,2,0,0,2
"Student Folklore Fieldwork Project",orflr_1973_129.xml,80444/xv57778,0,2,0,2
"Student Folklore Fieldwork Project",orflr_1973_339.xml,80444/xv10522,0,2,0,2
"Murrell (Richard J.) Student Folklore Fieldwork Project",orflr_1978_015.xml,80444/xv14587,0,2,0,2
"Kropf (Rosemary) Student Folklore Fieldwork Project",orflr_1974_026.xml,80444/xv10800,0,2,0,2
"Beard (Lawrence) Student Folklore Fieldwork Project",orflr_1977_069.xml,80444/xv18072,1,1,0,2
"Sharp (Nora) Student Folklore Fieldwork Project",orflr_2008_210.xml,80444/xv89797,0,2,0,2
"Wrancy (Jan) Student Folklore Fieldwork Project",orflr_1976_092.xml,80444/xv82061,0,0,2,2
"Milkovich (Erica) Student Folklore Fieldwork Project",orflr_2005_008.xml,80444/xv84985,0,1,1,2
"Joy (Cathy) Student Folklore Fieldwork Project",orflr_1976_050.xml,80444/xv74798,1,0,1,2
"Safranski (Beth) Student Folklore Fieldwork Project",orflr_1989_010.xml,80444/xv05798,2,0,0,2
"Manville (Margaret) Student Folklore Fieldwork Project",orflr_1973_063.xml,80444/xv37258,2,0,0,2
"Bierly (Alec) Student Folklore Fieldwork Project",orflr_2010_028.xml,80444/xv09146,0,0,2,2
"Barrett (Stephanie) Student Folklore Fieldwork Project",orflr_1973_014.xml,80444/xv49008,0,0,2,2
"Swartz (Erin) Student Folklore Fieldwork Project",orflr_2011_033.xml,80444/xv20712,2,0,0,2
"Weatherly (Donna) Student Folklore Fieldwork Project",orflr_1975_157.xml,80444/xv16644,0,0,2,2
"Marden (Robert) Student Folklore Fieldwork Project",orflr_1973_064.xml,80444/xv72427,1,1,0,2
"Runckel (Christopher W.) Student Folklore Fieldwork Project",orflr_1972_148.xml,80444/xv56234,2,0,0,2
"Marker (Daniel) Student Folklore Fieldwork Project",orflr_2002_067.xml,80444/xv39804,0,0,2,2
"Arnesen (Jason) Student Folklore Fieldwork Project",orflr_2003_025.xml,80444/xv89114,0,2,0,2
"Gillette (Nancy) Student Folklore Fieldwork Project",orflr_1975_174.xml,80444/xv28677,0,0,2,2
"Ceciliani (Cole) Student Folklore Fieldwork Project",orflr_2012_032.xml,80444/xv01242,0,1,1,2
"Sloan (Valerie) Student Folklore Fieldwork Project",orflr_1980_009.xml,80444/xv23321,2,0,0,2
"Leo (Greg) Student Folklore Fieldwork Project",orflr_1972_165.xml,80444/xv71820,0,2,0,2
"Bently (Christine) Student Folklore Fieldwork Project",orflr_1973_015.xml,80444/xv94848,0,0,2,2
"Bowyer (Rhonda) Student Folklore Fieldwork Project",orflr_1972_100.xml,80444/xv93078,0,0,2,2
"White (Kimberly Ann Kennedy) Student Folklore Fieldwork Project",orflr_1997_018.xml,80444/xv86499,1,0,1,2
"Mayne (Marta J.) Student Folklore Fieldwork Project",orflr_1978_006.xml,80444/xv74612,0,0,2,2
"Anonymous Student Folklore Fieldwork Project",orflr_1984_006.xml,80444/xv11148,0,1,1,2
"Johnson (Greg) Student Folklore Fieldwork Project",orflr_1971_054.xml,80444/xv67086,0,0,2,2
"Kay (Christine) Student Folklore Fieldwork Project",orflr_1980_006.xml,80444/xv73291,0,0,2,2
"Haefliger (William C.) Student Folklore Fieldwork Project",orflr_1975_020.xml,80444/xv74157,2,0,0,2
"Student Folklore Fieldwork Project",orflr_1973_174.xml,80444/xv02639,0,2,0,2
"Nerenberg (Jon) Student Folklore Fieldwork Project",orflr_1977_159.xml,80444/xv13873,0,0,2,2
"Mock (Rita M.) Student Folklore Fieldwork Project",orflr_1976_109.xml,80444/xv16311,0,0,2,2
"Keller (Johanna) Student Folklore Fieldwork Project",orflr_1970_108.xml,80444/xv63140,0,2,0,2
"Mooney (F. Bentley III) Student Folklore Fieldwork Project",orflr_1982_088.xml,80444/xv57690,1,0,1,2
"Moore (Hannah B.) Student Folklore Fieldwork Project",orflr_2008_055.xml,80444/xv75958,0,0,2,2
"Siebert (Frederic) Student Folklore Fieldwork Project",orflr_1985_042.xml,80444/xv47955,2,0,0,2
"Korns (Charles) Student Folklore Fieldwork Project",orflr_1987_029.xml,80444/xv59985,0,0,2,2
"Morrell (Mark) Student Folklore Fieldwork Project",orflr_1971_127.xml,80444/xv03192,2,0,0,2
"Lafeman (Jan) Student Folklore Fieldwork Project",orflr_1984_017.xml,80444/xv16699,0,0,2,2
"Student Folklore Fieldwork Project",orflr_1972_012.xml,80444/xv24145,2,0,0,2
"Bohannon (Kimberly Marshall) Student Folklore Fieldwork Project",orflr_2004_022.xml,80444/xv64422,0,2,0,2
"Student Folklore Fieldwork Project",orflr_1971_396.xml,80444/xv08486,1,1,0,2
"Student Folklore Fieldwork Project",orflr_1973_262.xml,80444/xv95697,0,0,2,2
"Vincent (Patti) Student Folklore Fieldwork Project",orflr_1974_092.xml,80444/xv92492,1,0,1,2
"Guralnick (Dena M.) Student Folklore Fieldwork Project",orflr_2008_003.xml,80444/xv36581,0,2,0,2
"Wergeland (Kari) Student Folklore Fieldwork Project",orflr_1984_058.xml,80444/xv36453,0,1,1,2
"Kerr (Nat) Student Folklore Fieldwork Project",orflr_1974_251.xml,80444/xv62881,0,0,2,2
"Newton (Carol) Student Folklore Fieldwork Project",orflr_1977_013.xml,80444/xv72061,0,0,2,2
"Healy (Elise) Student Folklore Fieldwork Project",orflr_1977_029.xml,80444/xv36013,1,1,0,2
"Nichols (Peggy) Student Folklore Fieldwork Project",orflr_1972_051.xml,80444/xv36709,0,0,2,2
"Marx (Alice) Student Folklore Fieldwork Project",orflr_1991_028.xml,80444/xv43646,0,1,1,2
"Clawson (Riley) Student Folklore Fieldwork Project",orflr_2008_035.xml,80444/xv73922,0,0,2,2
"Eddins (Paul) Student Folklore Fieldwork Project",orflr_1980_057.xml,80444/xv29342,0,1,1,2
"Miranda (Felicia) Student Folklore Fieldwork Project",orflr_1974_269.xml,80444/xv90332,1,0,1,2
"Gates (Charlene) Student Folklore Fieldwork Project",orflr_1978_018.xml,80444/xv19036,0,1,1,2
"Student Folklore Fieldwork Project",orflr_1973_349.xml,80444/xv83038,2,0,0,2
"Estep (Susan) Student Folklore Fieldwork Project",orflr_1989_037.xml,80444/xv79913,2,0,0,2
"Moura (Joan) Student Folklore Fieldwork Project",orflr_1980_062.xml,80444/xv14691,2,0,0,2
"Slovenz (Madeline) Student Folklore Fieldwork Project",orflr_1985_055.xml,80444/xv21090,0,2,0,2
"Laney (Otis) Student Folklore Fieldwork Project",orflr_2010_059.xml,80444/xv06536,0,0,2,2
"DeMec (Anna) Student Folklore Fieldwork Project",orflr_2008_082.xml,80444/xv61151,0,0,2,2
"Bucknum (William) Student Folklore Fieldwork Project",orflr_2002_015.xml,80444/xv11801,0,2,0,2
"Lank (Ryan) Student Folklore Fieldwork Project",orflr_2012_097.xml,80444/xv42001,2,0,0,2
"Tenney (Barbara) Student Folklore Fieldwork Project",orflr_1976_082.xml,80444/xv15463,0,0,1,1
"Ennis (Laura) Student Folklore Fieldwork Project",orflr_1991_004.xml,80444/xv04019,1,0,0,1
"Bordelon (Suzanne) Student Folklore Fieldwork Project",orflr_1994_001.xml,80444/xv91363,0,1,0,1
"Mittendorf (Tom) Student Folklore Fieldwork Project",orflr_1976_105.xml,80444/xv19732,0,1,0,1
"Dean (Kevin) Student Folklore Fieldwork Project",orflr_1980_003.xml,80444/xv63549,0,0,1,1
"Anderson (Mary Jane) Student Folklore Fieldwork Project",orflr_1974_051.xml,80444/xv46054,0,0,1,1
"Hargreaves (Lena) Student Folklore Fieldwork Project",orflr_1986_011.xml,80444/xv29043,1,0,0,1
"Ficklin (Benjamin) Student Folklore Fieldwork Project",orflr_2011_018.xml,80444/xv83529,0,1,0,1
"Boak (John) Student Folklore Fieldwork Project",orflr_1974_217.xml,80444/xv19454,0,0,1,1
"Hoverter (Dick) Student Folklore Fieldwork Project",orflr_1974_064.xml,80444/xv89077,0,0,1,1
"Dorsey (Sabrina) Student Folklore Fieldwork Project",orflr_1979_030.xml,80444/xv89205,0,1,0,1
"Duhaime (Mary) Student Folklore Fieldwork Project",orflr_1975_163.xml,80444/xv68902,1,0,0,1
"Bent (Becky), Fairbanks (Joan), and Grobe (Valerie) Student Folklore Fieldwork Project",orflr_1971_017.xml,80444/xv93664,0,0,1,1
"Student Folklore Fieldwork Project",orflr_1973_363.xml,80444/xv15332,0,0,1,1
"Stanwood (John) Student Folklore Fieldwork Project",orflr_1974_324.xml,80444/xv56970,0,1,0,1
"Johansen (Carol) Student Folklore Fieldwork Project",orflr_1974_067.xml,80444/xv37677,1,0,0,1
"Losco (Rosanne A.) Student Folklore Fieldwork Project",orflr_1975_098.xml,80444/xv52026,0,1,0,1
"Wiskersham (Sara) Student Folklore Fieldwork Project",orflr_2011_042.xml,80444/xv87683,0,1,0,1
"Marple (Nick) Student Folklore Fieldwork Project",orflr_2003_015.xml,80444/xv93911,0,1,0,1
"Spooner (Valerie) Student Folklore Fieldwork Project",orflr_2010_040.xml,80444/xv38076,1,0,0,1
"Al-Muhaifeed (Noor) Student Folklore Fieldwork Project",orflr_2010_106.xml,80444/xv90313,0,0,1,1
"Hou (Xueyuan) Student Folklore Fieldwork Project",orflr_2008_037.xml,80444/xv84277,0,1,0,1
"Anonymous Student Folklore Fieldwork Project",orflr_1971_009.xml,80444/xv15679,0,1,0,1
"Woelbing (Annemieke) Student Folklore Fieldwork Project",orflr_2011_043.xml,80444/xv31533,0,0,1,1
"Student Folklore Fieldwork Project",orflr_1971_384.xml,80444/xv13418,0,1,0,1
"Gibbens (Rory) Student Folklore Fieldwork Project",orflr_2012_059.xml,80444/xv77038,0,1,0,1
"Arkin (Lisa C.) and Smith (Marian) Student Folklore Fieldwork Project",orflr_2002_037.xml,80444/xv97656,1,0,0,1
"Babcock (Christine) Student Folklore Fieldwork Project",orflr_1972_017.xml,80444/xv73233,0,0,1,1
"Musgrove (Rebecca) Student Folklore Fieldwork Project",orflr_1977_082.xml,80444/xv28326,0,1,0,1
"Conyers (Liana) Student Folklore Fieldwork Project",orflr_2012_036.xml,80444/xv41183,0,0,1,1
"Ericksen (Robert) Student Folklore Fieldwork Project",orflr_1987_016.xml,80444/xv42044,0,0,1,1
"McClellan (Megan) Student Folklore Fieldwork Project",orflr_2004_008.xml,80444/xv16027,0,1,0,1
"Lary (Amber) Student Folklore Fieldwork Project",orflr_2012_098.xml,80444/xv54559,0,0,1,1
"Knight (Tanis) Student Folklore Fieldwork Project",orflr_1975_135.xml,80444/xv59109,0,1,0,1
"Spohn (Andrew) Student Folklore Fieldwork Project",orflr_2006_034.xml,80444/xv55511,0,1,0,1
"Kropf (Joan) Student Folklore Fieldwork Project",orflr_1972_044.xml,80444/xv46749,1,0,0,1
"Student Folklore Fieldwork Project",orflr_1973_128.xml,80444/xv49877,0,0,1,1
"Northwest Folklore Symposium Student Folklore Fieldwork Project",orflr_1982_097.xml,80444/xv55978,0,0,1,1
"Hoder (Melinda) Student Folklore Fieldwork Project",orflr_1988_020.xml,80444/xv03939,0,0,1,1
"Loh (Rodney) Student Folklore Fieldwork Project",orflr_1985_031.xml,80444/xv51083,0,1,0,1
"Morris (DeAnna M.) Student Folklore Fieldwork Project",orflr_2008_043.xml,80444/xv81027,0,1,0,1
"Storey (Benjamin Ryan) Student Folklore Fieldwork Project",orflr_2004_005.xml,80444/xv71859,0,0,1,1
"Austin (Marty) Student Folklore Fieldwork Project",orflr_1971_012.xml,80444/xv40539,0,1,0,1
"Dunstan (Steve) Student Folklore Fieldwork Project",orflr_1971_149.xml,80444/xv16610,0,0,1,1
"Schmidt (Alix) Student Folklore Fieldwork Project",orflr_2006_044.xml,80444/xv03863,1,0,0,1
"Student Folklore Fieldwork Project",orflr_1973_126.xml,80444/xv58251,0,1,0,1
"Dong (Sally) Student Folklore Fieldwork Project",orflr_1974_232.xml,80444/xv56549,0,1,0,1
"Johnson (Thomas) Student Folklore Fieldwork Project",orflr_1980_029.xml,80444/xv54791,0,0,1,1
"Student Folklore Fieldwork Project",orflr_1973_139.xml,80444/xv47009,0,0,1,1
"Lockett (LaLita Annette) Student Folklore Fieldwork Project",orflr_1985_029.xml,80444/xv91720,1,0,0,1
"Notari (Giulia) Student Folklore Fieldwork Project",orflr_2008_177.xml,80444/xv48834,0,0,1,1
"Wallmark (Cathie) Student Folklore Fieldwork Project",orflr_1971_274.xml,80444/xv07836,1,0,0,1
"Pinto (Lucinda) Student Folklore Fieldwork Project",orflr_1974_328.xml,80444/xv36740,0,1,0,1
"Busby (Jennifer C.) Student Folklore Fieldwork Project",orflr_2008_040.xml,80444/xv48083,1,0,0,1
"Cochran (Ellen) Student Folklore Fieldwork Project",orflr_2008_019.xml,80444/xv68048,1,0,0,1
"Ale (Leroy) Student Folklore Fieldwork Project",orflr_1989_001.xml,80444/xv92279,0,0,1,1
"DeShincoe (Litany) Student Folklore Fieldwork Project",orflr_2012_043.xml,80444/xv90432,0,0,1,1
"Walt (Joan) Student Folklore Fieldwork Project",orflr_1973_093.xml,80444/xv65734,0,1,0,1
"Fritz (Ellen) Student Folklore Fieldwork Project",orflr_1971_141.xml,80444/xv21441,0,1,0,1
"Danner (Breena) Student Folklore Fieldwork Project",orflr_2012_039.xml,80444/xv78265,0,0,1,1
"Goss (Stu) Student Folklore Fieldwork Project",orflr_2008_044.xml,80444/xv12310,0,0,1,1
"Collins (Katherine) Student Folklore Fieldwork Project",orflr_2008_101.xml,80444/xv35842,0,1,0,1
"Haley (Ken) Student Folklore Fieldwork Project",orflr_1976_046.xml,80444/xv70761,0,1,0,1
"Wagner (James) Student Folklore Fieldwork Project",orflr_1971_098.xml,80444/xv87945,0,0,1,1
"Black (Tim) Student Folklore Fieldwork Project",orflr_1976_025.xml,80444/xv11358,0,0,1,1
"Soltman (Mary) Student Folklore Fieldwork Project",orflr_1974_185.xml,80444/xv22558,0,0,1,1
"Student Folklore Fieldwork Project",orflr_1973_188.xml,80444/xv85995,0,1,0,1
"Thorton (Tracy) Student Folklore Fieldwork Project",orflr_1998_030.xml,80444/xv39993,0,1,0,1
"Baker (Michael) Student Folklore Fieldwork Project",orflr_2010_064.xml,80444/xv96578,0,0,1,1
"Pollock (Jake) Student Folklore Fieldwork Project",orflr_2008_056.xml,80444/xv04614,1,0,0,1
"McChesney (Bill) Student Folklore Fieldwork Project",orflr_1981_027.xml,80444/xv33728,0,0,1,1
"Youngren (Mary Ann) Student Folklore Fieldwork Project",orflr_1971_290.xml,80444/xv04602,0,0,1,1
"Woodard (Cokey Ann) Student Folklore Fieldwork Project",orflr_1976_090.xml,80444/xv73513,0,0,1,1
"Tobiassen (Lane) Student Folklore Fieldwork Project",orflr_1984_056.xml,80444/xv34582,1,0,0,1
"Luke (Nicole) Student Folklore Fieldwork Project",orflr_2004_016.xml,80444/xv65661,1,0,0,1
"Student Folklore Fieldwork Project",orflr_1973_238.xml,80444/xv59445,0,1,0,1
"Thanos (Karen) Student Folklore Fieldwork Project",orflr_1975_113.xml,80444/xv52542,1,0,0,1
"Anhaltzer (Carrie L.) Student Folklore Fieldwork Project",orflr_1982_079.xml,80444/xv78927,0,0,1,1
"Ostrom (Karl) Student Folklore Fieldwork Project",orflr_1992_020.xml,80444/xv99255,0,0,1,1
"Plummer (Carol) Student Folklore Fieldwork Project",orflr_1971_076.xml,80444/xv25912,1,0,0,1
"Rasmussen (Cathy) Student Folklore Fieldwork Project",orflr_1977_119.xml,80444/xv66271,0,0,1,1
"Shoup (Becky) Student Folklore Fieldwork Project",orflr_1974_182.xml,80444/xv75048,0,1,0,1
"Stevenson (Gail) Student Folklore Fieldwork Project",orflr_2003_027.xml,80444/xv02883,0,1,0,1
"Currans (Elizabeth) Student Folklore Fieldwork Project",orflr_1998_004.xml,80444/xv23638,1,0,0,1
"Keizur (Julia Dawson) Student Folklore Fieldwork Project",orflr_1971_341.xml,80444/xv61492,0,0,1,1
"Schuck (Catherine) Student Folklore Fieldwork Project",orflr_1972_177.xml,80444/xv65786,0,1,0,1
"Bennett (Kelsey) Student Folklore Fieldwork Project",orflr_2010_033.xml,80444/xv19024,0,0,1,1
"Mallery (Stephen) Student Folklore Fieldwork Project",orflr_1982_116.xml,80444/xv35781,0,1,0,1
"Paddison (Dean) Student Folklore Fieldwork Project",orflr_1974_172.xml,80444/xv47100,0,0,1,1
"Drawhorn (Katy) Student Folklore Fieldwork Project",orflr_2012_044.xml,80444/xv54940,1,0,0,1
"McCaskill (Kenneth) Student Folklore Fieldwork Project",orflr_1974_264.xml,80444/xv63870,0,1,0,1
"Mihelic (Joseph) Student Folklore Fieldwork Project",orflr_2008_186.xml,80444/xv83267,0,1,0,1
"Koehler (Ruth B.) Student Folklore Fieldwork Project",orflr_1976_053.xml,80444/xv45123,0,1,0,1
"Wagman (Elaine) Student Folklore Fieldwork Project",orflr_1977_134.xml,80444/xv07955,0,0,1,1
